dstipint_-1;report_device_10.68.7.190
dstipint_676988105;report_device_10.99.71.7
dstipint_-1;report_device_varhpr191
dstport_443;report_device_10.142.248.251
dstport_0;report_device_146.184.164.21
dstport_0;report_device_vadzpr35
dstport_0;report_device_varhpr139
dstport_53;report_device_10.142.248.251
dstport_0;report_device_10.140.9.6
dstport_0;report_device_varhpr187
dstport_80;report_device_10.142.248.251
dstport_0;report_device_varhpr279
dstport_0;report_device_vadzpr34
dstport_0;report_device_varhpr189
dstport_5723;report_device_10.79.1.9
dstport_0;report_device_varhpr374
dstport_0;report_device_10.140.9.10
dstport_0;report_device_10.68.7.190
dstport_0;report_device_10.68.248.5
dstport_3389;report_device_10.99.71.7
dstport_0;report_device_10.68.7.214
dstport_0;report_device_varhpr188
dstport_0;report_device_varhpr289
dstport_0;report_device_varhpr136
dstport_0;report_device_varhpr191
eventname_drop;srcipint_173041620
eventname_Success Audit;srcipint_-1
eventname_drop;srcipint_2461577758
eventname_system;srcipint_-1
eventname_Success Audit;srcipint_176965941
eventname_Success Audit;srcipint_172230581
eventname_sshd;srcipint_176947212
eventname_Success Audit;srcipint_176965924
eventname_sshd;srcipint_176947213
eventname_Success Audit;srcipint_177049810
eventname_Success Audit;srcipint_172236990
eventname_Success Audit;srcipint_176951585
eventname_Success Audit;srcipint_176949385
eventname_Success Audit;srcipint_177025076
eventname_Failure Audit;srcipint_177053749
eventname_Success Audit;srcipint_176999454
eventname_Success Audit;srcipint_172234884
eventname_accept;srcipint_176947211
eventname_Failure Audit;srcipint_177035385
eventname_Success Audit;srcipint_172280418
eventname_Success Audit;srcport_0
eventname_drop;srcport_80
eventname_system;srcport_0
eventname_sshd;srcport_0
eventname_Success Audit;srcport_56213
eventname_Success Audit;srcport_50740
eventname_Success Audit;srcport_59010
eventname_Success Audit;srcport_55370
eventname_Success Audit;srcport_63312
eventname_Success Audit;srcport_63571
eventname_drop;srcport_54383
eventname_drop;srcport_56981
eventname_drop;srcport_52739
eventname_Success Audit;srcport_64308
eventname_drop;srcport_8080
eventname_accept;srcport_2123
eventname_drop;srcport_55954
eventname_drop;srcport_44103
eventname_Success Audit;srcport_55311
eventname_accept;srcport_8080
report_device_146.184.164.21;srcipint_-1
report_device_146.184.117.12;srcipint_173041620
report_device_10.141.144.101;srcipint_177025076
report_device_10.141.144.101;srcipint_177033291
report_device_10.141.144.101;srcipint_176951317
report_device_vadzpr35;srcipint_-1
report_device_varhpr139;srcipint_-1
report_device_varhpr374;srcipint_-1
report_device_10.99.71.7;srcipint_176947211
report_device_10.141.144.100;srcipint_177035399
report_device_varhpr279;srcipint_-1
report_device_vadzpr34;srcipint_-1
report_device_10.141.144.100;srcipint_177035398
report_device_10.141.144.101;srcipint_177035385
report_device_10.140.9.6;srcipint_-1
report_device_10.140.9.10;srcipint_-1
report_device_10.141.144.101;srcipint_177035399
report_device_10.141.144.101;srcipint_177053749
report_device_varhpr192;srcipint_-1
report_device_varhpr289;srcipint_-1
report_device_varhpr190;srcipint_-1
report_device_146.184.164.21;srcport_0
report_device_10.68.0.27;srcport_80
report_device_10.141.144.203;srcport_50740
report_device_varhpr139;srcport_0
report_device_varhpr374;srcport_0
report_device_vadzpr35;srcport_0
report_device_10.141.144.101;srcport_56213
report_device_vadzpr34;srcport_0
report_device_varhpr279;srcport_0
report_device_varhpr190;srcport_0
report_device_varhpr289;srcport_0
report_device_10.140.9.6;srcport_0
report_device_10.141.144.101;srcport_59010
report_device_varhpr195;srcport_0
report_device_10.141.144.203;srcport_55370
report_device_varhpr192;srcport_0
report_device_10.140.9.10;srcport_0
report_device_varhpr193;srcport_0
report_device_varhpr138;srcport_0
report_device_10.141.144.101;srcport_63312
report_device_varhpr191;srcport_0
clientid_CAN;dstipint_921055388
clientid_CAN;dstipint_174278677
clientid_CAN;dstipint_172950125
clientid_CAN;dstipint_676988105
clientid_CAN;dstipint_3224678942
clientid_CAN;dstipint_177049701
clientid_CAN;dstipint_2887713026
clientid_CAN;dstipint_2899905294
clientid_CAN;dstipint_176949369
clientid_CAN;dstipint_3224001822
clientid_CAN;dstipint_176949371
clientid_CAN;dstipint_176949370
clientid_CAN;dstipint_2461573754
clientid_CAN;dstipint_3224851230
clientid_CAN;dstipint_2637662080
clientid_CAN;dstipint_172951983
clientid_CAN;dstipint_2886730084
clientid_CAN;dstipint_3455828902
clientid_CAN;dstipint_2461573667
clientid_CAN;dstipint_2461571137
clientid_CAN;dstport_5723
clientid_CAN;dstport_9100
clientid_CAN;dstport_2123
clientid_CAN;dstport_3389
clientid_CAN;dstport_5060
clientid_CAN;dstport_8006
clientid_CAN;dstport_8002
clientid_CAN;dstport_8007
clientid_CAN;dstport_8443
clientid_CAN;dstport_333
clientid_CAN;dstport_38
clientid_CAN;dstport_8
clientid_CAN;dstport_31
clientid_CAN;dstport_34
clientid_CAN;dstport_30
clientid_CAN;dstport_98
clientid_CAN;dstport_310
clientid_CAN;dstport_33
clientid_CAN;dstport_32
clientid_CAN;dstport_12
clientid_CAN;srcipint_173041620
clientid_CAN;srcipint_-1
clientid_CAN;srcipint_176965941
clientid_CAN;srcipint_172230581
clientid_CAN;srcipint_176965924
clientid_CAN;srcipint_176947211
clientid_CAN;srcipint_172236990
clientid_CAN;srcipint_176949385
clientid_CAN;srcipint_177053749
clientid_CAN;srcipint_176951585
clientid_CAN;srcipint_177025076
clientid_CAN;srcipint_172234884
clientid_CAN;srcipint_177049810
clientid_CAN;srcipint_2461575976
clientid_CAN;srcipint_172280416
clientid_CAN;srcipint_172280418
clientid_CAN;srcipint_172232790
clientid_CAN;srcipint_2461575978
clientid_CAN;srcipint_177035385
clientid_CAN;srcipint_176999454
clientid_CAN;srcport_80
clientid_CAN;srcport_50740
clientid_CAN;srcport_56213
clientid_CAN;srcport_55370
clientid_CAN;srcport_59010
clientid_CAN;srcport_63312
clientid_CAN;srcport_63571
clientid_CAN;srcport_54383
clientid_CAN;srcport_56981
clientid_CAN;srcport_52739
clientid_CAN;srcport_2123
clientid_CAN;srcport_8080
clientid_CAN;srcport_59527
clientid_CAN;srcport_44103
clientid_CAN;srcport_55954
clientid_CAN;srcport_43114
clientid_CAN;srcport_64308
clientid_CAN;srcport_58256
clientid_CAN;srcport_55311
clientid_CAN;srcport_52749
device_type_name_Firewall;dstipint_921055388
device_type_name_Server Event Log;dstipint_-1
device_type_name_Firewall;dstipint_174278677
device_type_name_Firewall;dstipint_172950125
device_type_name_Firewall;dstipint_676988105
device_type_name_Firewall;dstipint_3224678942
device_type_name_Firewall;dstipint_177049701
device_type_name_Firewall;dstipint_2887713026
device_type_name_Firewall;dstipint_2899905294
device_type_name_Firewall;dstipint_3224001822
device_type_name_Firewall;dstipint_176949369
device_type_name_Firewall;dstipint_172230484
device_type_name_Firewall;dstipint_176949371
device_type_name_Firewall;dstipint_176949370
device_type_name_Firewall;dstipint_2461573754
device_type_name_Firewall;dstipint_2637662080
device_type_name_Firewall;dstipint_2886730084
device_type_name_Firewall;dstipint_172951983
device_type_name_Firewall;dstipint_3455828902
device_type_name_Firewall;dstipint_2461573667
device_type_name_Server Event Log;dstport_0
device_type_name_Firewall;dstport_5723
device_type_name_Firewall;dstport_9100
device_type_name_Server Event Log;dstport_2123
device_type_name_Firewall;dstport_3389
device_type_name_Firewall;dstport_5060
device_type_name_Firewall;dstport_8006
device_type_name_Firewall;dstport_8002
device_type_name_Firewall;dstport_8007
device_type_name_Firewall;dstport_8443
device_type_name_Content Management;dstport_25
device_type_name_Firewall;dstport_2123
device_type_name_Firewall;dstport_333
device_type_name_Firewall;dstport_38
device_type_name_Firewall;dstport_8
device_type_name_Firewall;dstport_34
device_type_name_Firewall;dstport_31
device_type_name_Firewall;dstport_30
device_type_name_Firewall;dstport_33
device_type_name_Firewall;dstport_98
device_type_name_Server Event Log;srcipint_-1
device_type_name_Firewall;srcipint_173041620
device_type_name_Server Event Log;srcipint_176965941
device_type_name_Server Event Log;srcipint_172230581
device_type_name_Server Event Log;srcipint_176965924
device_type_name_Server Event Log;srcipint_176947212
device_type_name_Server Event Log;srcipint_172236990
device_type_name_Server Event Log;srcipint_176947213
device_type_name_Server Event Log;srcipint_176949385
device_type_name_Server Event Log;srcipint_177025076
device_type_name_Server Event Log;srcipint_177049810
device_type_name_Server Event Log;srcipint_172234884
device_type_name_Server Event Log;srcipint_176951585
device_type_name_Firewall;srcipint_176947211
device_type_name_Server Event Log;srcipint_172280416
device_type_name_Server Event Log;srcipint_172280418
device_type_name_Server Event Log;srcipint_172232790
device_type_name_Server Event Log;srcipint_176999454
device_type_name_Server Event Log;srcipint_177049932
device_type_name_Server Event Log;srcipint_177035385
device_type_name_Server Event Log;srcport_0
device_type_name_Firewall;srcport_80
device_type_name_Server Event Log;srcport_50740
device_type_name_Server Event Log;srcport_56213
device_type_name_Server Event Log;srcport_59010
device_type_name_Server Event Log;srcport_55370
device_type_name_Server Event Log;srcport_63312
device_type_name_Server Event Log;srcport_63571
device_type_name_Firewall;srcport_54383
device_type_name_Firewall;srcport_56981
device_type_name_Firewall;srcport_52739
device_type_name_Firewall;srcport_8080
device_type_name_Firewall;srcport_59527
device_type_name_Firewall;srcport_44103
device_type_name_Firewall;srcport_43114
device_type_name_Firewall;srcport_55954
device_type_name_Firewall;srcport_58256
device_type_name_Server Event Log;srcport_64308
device_type_name_Firewall;srcport_2123
device_type_name_Server Event Log;srcport_2123
device_vendor_REDHAT;dstipint_-1
device_vendor_CHECK POINT;dstipint_921055388
device_vendor_CHECK POINT;dstipint_676988105
device_vendor_CHECK POINT;dstipint_3224678942
device_vendor_CHECK POINT;dstipint_177049701
device_vendor_CiscoSystems;dstipint_172950125
device_vendor_CHECK POINT;dstipint_3224001822
device_vendor_CHECK POINT;dstipint_176949369
device_vendor_CHECK POINT;dstipint_172230484
device_vendor_CHECK POINT;dstipint_176949371
device_vendor_CHECK POINT;dstipint_176949370
device_vendor_CHECK POINT;dstipint_2899905294
device_vendor_CHECK POINT;dstipint_2887713026
device_vendor_CiscoSystems;dstipint_174278677
device_vendor_CHECK POINT;dstipint_3221554718
device_vendor_CHECK POINT;dstipint_174278677
device_vendor_CHECK POINT;dstipint_2637662080
device_vendor_CHECK POINT;dstipint_3455828902
device_vendor_CHECK POINT;dstipint_2637662084
device_vendor_CHECK POINT;dstipint_172950125
